,business_id,date
1359916,NV6zZPb5OGVpyX4JrSzUPg,2014-08-25 18:31:13
1359917,NV6zZPb5OGVpyX4JrSzUPg,2014-09-05 01:20:22
1359918,NV6zZPb5OGVpyX4JrSzUPg,2014-09-09 16:40:39
1359919,NV6zZPb5OGVpyX4JrSzUPg,2014-09-29 22:34:41
1359920,NV6zZPb5OGVpyX4JrSzUPg,2014-10-27 23:36:31
1359921,NV6zZPb5OGVpyX4JrSzUPg,2014-11-04 00:25:26
1359922,NV6zZPb5OGVpyX4JrSzUPg,2014-11-21 03:28:37
1359923,NV6zZPb5OGVpyX4JrSzUPg,2014-11-23 00:13:52
1359924,NV6zZPb5OGVpyX4JrSzUPg,2014-11-29 00:33:41
1359925,NV6zZPb5OGVpyX4JrSzUPg,2014-12-09 00:49:08
1359926,NV6zZPb5OGVpyX4JrSzUPg,2014-12-13 03:11:08
1359927,NV6zZPb5OGVpyX4JrSzUPg,2014-12-18 01:28:16
1359928,NV6zZPb5OGVpyX4JrSzUPg,2014-12-18 01:29:26
1359929,NV6zZPb5OGVpyX4JrSzUPg,2014-12-19 23:59:35
1359930,NV6zZPb5OGVpyX4JrSzUPg,2014-12-22 23:37:57
1359931,NV6zZPb5OGVpyX4JrSzUPg,2015-01-16 01:00:32
1359932,NV6zZPb5OGVpyX4JrSzUPg,2015-02-06 01:12:51
1359933,NV6zZPb5OGVpyX4JrSzUPg,2015-02-06 01:33:24
1359934,NV6zZPb5OGVpyX4JrSzUPg,2015-02-07 00:21:19
1359935,NV6zZPb5OGVpyX4JrSzUPg,2015-02-11 00:51:02
1359936,NV6zZPb5OGVpyX4JrSzUPg,2015-02-22 00:34:29
1359937,NV6zZPb5OGVpyX4JrSzUPg,2015-02-27 01:25:59
1359938,NV6zZPb5OGVpyX4JrSzUPg,2015-03-07 01:14:02
1359939,NV6zZPb5OGVpyX4JrSzUPg,2015-03-08 00:04:56
1359940,NV6zZPb5OGVpyX4JrSzUPg,2015-03-08 01:22:00
1359941,NV6zZPb5OGVpyX4JrSzUPg,2015-03-20 16:59:42
1359942,NV6zZPb5OGVpyX4JrSzUPg,2015-03-24 23:18:57
1359943,NV6zZPb5OGVpyX4JrSzUPg,2015-03-28 23:10:51
1359944,NV6zZPb5OGVpyX4JrSzUPg,2015-03-30 22:31:43
1359945,NV6zZPb5OGVpyX4JrSzUPg,2015-04-07 00:44:33
1359946,NV6zZPb5OGVpyX4JrSzUPg,2015-04-16 00:04:48
1359947,NV6zZPb5OGVpyX4JrSzUPg,2015-04-25 01:02:31
1359948,NV6zZPb5OGVpyX4JrSzUPg,2015-05-05 02:30:50
1359949,NV6zZPb5OGVpyX4JrSzUPg,2015-05-08 00:03:40
1359950,NV6zZPb5OGVpyX4JrSzUPg,2015-05-09 22:31:57
1359951,NV6zZPb5OGVpyX4JrSzUPg,2015-05-14 00:32:12
1359952,NV6zZPb5OGVpyX4JrSzUPg,2015-05-27 01:42:20
1359953,NV6zZPb5OGVpyX4JrSzUPg,2015-06-25 22:56:02
1359954,NV6zZPb5OGVpyX4JrSzUPg,2015-06-27 00:03:02
1359955,NV6zZPb5OGVpyX4JrSzUPg,2015-07-13 22:42:08
1359956,NV6zZPb5OGVpyX4JrSzUPg,2015-07-19 01:09:16
1359957,NV6zZPb5OGVpyX4JrSzUPg,2015-07-26 02:40:20
1359958,NV6zZPb5OGVpyX4JrSzUPg,2015-07-31 00:24:19
1359959,NV6zZPb5OGVpyX4JrSzUPg,2015-08-08 00:04:30
1359960,NV6zZPb5OGVpyX4JrSzUPg,2015-08-15 22:16:53
1359961,NV6zZPb5OGVpyX4JrSzUPg,2015-08-15 22:19:02
1359962,NV6zZPb5OGVpyX4JrSzUPg,2015-08-22 00:43:12
1359963,NV6zZPb5OGVpyX4JrSzUPg,2015-08-29 02:26:39
1359964,NV6zZPb5OGVpyX4JrSzUPg,2015-08-30 01:38:32
1359965,NV6zZPb5OGVpyX4JrSzUPg,2015-09-05 00:30:13
1359966,NV6zZPb5OGVpyX4JrSzUPg,2015-09-30 00:10:34
1359967,NV6zZPb5OGVpyX4JrSzUPg,2015-10-08 00:23:48
1359968,NV6zZPb5OGVpyX4JrSzUPg,2015-10-13 00:45:52
1359969,NV6zZPb5OGVpyX4JrSzUPg,2015-10-17 00:29:11
1359970,NV6zZPb5OGVpyX4JrSzUPg,2015-10-22 02:29:22
1359971,NV6zZPb5OGVpyX4JrSzUPg,2015-10-22 16:42:58
1359972,NV6zZPb5OGVpyX4JrSzUPg,2015-10-27 16:27:17
1359973,NV6zZPb5OGVpyX4JrSzUPg,2015-10-29 23:03:45
1359974,NV6zZPb5OGVpyX4JrSzUPg,2015-11-07 04:19:39
1359975,NV6zZPb5OGVpyX4JrSzUPg,2015-11-12 00:26:36
1359976,NV6zZPb5OGVpyX4JrSzUPg,2015-11-14 01:44:46
1359977,NV6zZPb5OGVpyX4JrSzUPg,2015-11-14 04:46:58
1359978,NV6zZPb5OGVpyX4JrSzUPg,2015-11-21 00:06:09
1359979,NV6zZPb5OGVpyX4JrSzUPg,2015-12-05 00:18:08
1359980,NV6zZPb5OGVpyX4JrSzUPg,2015-12-05 23:58:57
1359981,NV6zZPb5OGVpyX4JrSzUPg,2015-12-16 03:02:21
1359982,NV6zZPb5OGVpyX4JrSzUPg,2015-12-18 03:20:32
1359983,NV6zZPb5OGVpyX4JrSzUPg,2015-12-19 00:00:11
1359984,NV6zZPb5OGVpyX4JrSzUPg,2015-12-19 02:33:11
1359985,NV6zZPb5OGVpyX4JrSzUPg,2015-12-23 01:03:39
1359986,NV6zZPb5OGVpyX4JrSzUPg,2015-12-30 23:30:40
1359987,NV6zZPb5OGVpyX4JrSzUPg,2016-01-01 00:42:30
1359988,NV6zZPb5OGVpyX4JrSzUPg,2016-01-07 00:25:50
1359989,NV6zZPb5OGVpyX4JrSzUPg,2016-01-09 02:06:58
1359990,NV6zZPb5OGVpyX4JrSzUPg,2016-01-17 00:41:34
1359991,NV6zZPb5OGVpyX4JrSzUPg,2016-01-17 03:00:01
1359992,NV6zZPb5OGVpyX4JrSzUPg,2016-01-28 01:48:06
1359993,NV6zZPb5OGVpyX4JrSzUPg,2016-02-03 01:55:25
1359994,NV6zZPb5OGVpyX4JrSzUPg,2016-02-05 19:31:00
1359995,NV6zZPb5OGVpyX4JrSzUPg,2016-02-06 01:50:39
1359996,NV6zZPb5OGVpyX4JrSzUPg,2016-02-06 02:25:16
1359997,NV6zZPb5OGVpyX4JrSzUPg,2016-02-12 01:15:47
1359998,NV6zZPb5OGVpyX4JrSzUPg,2016-02-13 01:38:30
1359999,NV6zZPb5OGVpyX4JrSzUPg,2016-02-18 23:44:50
1360000,NV6zZPb5OGVpyX4JrSzUPg,2016-02-19 19:09:39
1360001,NV6zZPb5OGVpyX4JrSzUPg,2016-02-20 01:43:40
1360002,NV6zZPb5OGVpyX4JrSzUPg,2016-02-20 22:56:47
1360003,NV6zZPb5OGVpyX4JrSzUPg,2016-02-24 00:20:47
1360004,NV6zZPb5OGVpyX4JrSzUPg,2016-03-03 00:31:36
1360005,NV6zZPb5OGVpyX4JrSzUPg,2016-03-05 01:09:59
1360006,NV6zZPb5OGVpyX4JrSzUPg,2016-03-05 03:12:49
1360007,NV6zZPb5OGVpyX4JrSzUPg,2016-03-06 02:02:00
1360008,NV6zZPb5OGVpyX4JrSzUPg,2016-03-09 00:08:01
1360009,NV6zZPb5OGVpyX4JrSzUPg,2016-03-10 02:20:18
1360010,NV6zZPb5OGVpyX4JrSzUPg,2016-03-22 16:41:41
1360011,NV6zZPb5OGVpyX4JrSzUPg,2016-04-01 22:55:46
1360012,NV6zZPb5OGVpyX4JrSzUPg,2016-04-02 23:26:54
1360013,NV6zZPb5OGVpyX4JrSzUPg,2016-04-07 00:13:11
1360014,NV6zZPb5OGVpyX4JrSzUPg,2016-04-10 00:10:24
1360015,NV6zZPb5OGVpyX4JrSzUPg,2016-04-15 18:38:23
1360016,NV6zZPb5OGVpyX4JrSzUPg,2016-04-24 01:22:24
1360017,NV6zZPb5OGVpyX4JrSzUPg,2016-05-03 00:27:05
1360018,NV6zZPb5OGVpyX4JrSzUPg,2016-05-11 01:01:37
1360019,NV6zZPb5OGVpyX4JrSzUPg,2016-05-15 03:41:53
1360020,NV6zZPb5OGVpyX4JrSzUPg,2016-05-21 22:59:23
1360021,NV6zZPb5OGVpyX4JrSzUPg,2016-06-02 02:12:04
1360022,NV6zZPb5OGVpyX4JrSzUPg,2016-06-03 01:16:49
1360023,NV6zZPb5OGVpyX4JrSzUPg,2016-06-07 22:37:56
1360024,NV6zZPb5OGVpyX4JrSzUPg,2016-06-11 23:39:55
1360025,NV6zZPb5OGVpyX4JrSzUPg,2016-06-11 23:55:09
1360026,NV6zZPb5OGVpyX4JrSzUPg,2016-06-12 03:48:38
1360027,NV6zZPb5OGVpyX4JrSzUPg,2016-06-25 22:35:44
1360028,NV6zZPb5OGVpyX4JrSzUPg,2016-06-29 00:08:21
1360029,NV6zZPb5OGVpyX4JrSzUPg,2016-06-30 16:04:20
1360030,NV6zZPb5OGVpyX4JrSzUPg,2016-06-30 16:04:58
1360031,NV6zZPb5OGVpyX4JrSzUPg,2016-07-09 22:50:01
1360032,NV6zZPb5OGVpyX4JrSzUPg,2016-07-09 23:34:51
1360033,NV6zZPb5OGVpyX4JrSzUPg,2016-07-09 23:52:56
1360034,NV6zZPb5OGVpyX4JrSzUPg,2016-07-14 00:23:57
1360035,NV6zZPb5OGVpyX4JrSzUPg,2016-07-14 22:03:46
1360036,NV6zZPb5OGVpyX4JrSzUPg,2016-07-15 01:34:02
1360037,NV6zZPb5OGVpyX4JrSzUPg,2016-07-19 23:47:44
1360038,NV6zZPb5OGVpyX4JrSzUPg,2016-07-24 00:22:36
1360039,NV6zZPb5OGVpyX4JrSzUPg,2016-08-06 22:57:12
1360040,NV6zZPb5OGVpyX4JrSzUPg,2016-08-12 18:27:42
1360041,NV6zZPb5OGVpyX4JrSzUPg,2016-08-13 00:04:13
1360042,NV6zZPb5OGVpyX4JrSzUPg,2016-08-20 01:26:48
1360043,NV6zZPb5OGVpyX4JrSzUPg,2016-08-20 23:53:21
1360044,NV6zZPb5OGVpyX4JrSzUPg,2016-08-21 01:47:45
1360045,NV6zZPb5OGVpyX4JrSzUPg,2016-09-03 00:45:52
1360046,NV6zZPb5OGVpyX4JrSzUPg,2016-09-03 02:51:25
1360047,NV6zZPb5OGVpyX4JrSzUPg,2016-09-22 23:54:47
1360048,NV6zZPb5OGVpyX4JrSzUPg,2016-10-04 22:46:32
1360049,NV6zZPb5OGVpyX4JrSzUPg,2016-10-22 23:45:17
1360050,NV6zZPb5OGVpyX4JrSzUPg,2016-11-01 23:27:43
1360051,NV6zZPb5OGVpyX4JrSzUPg,2016-11-04 23:45:40
1360052,NV6zZPb5OGVpyX4JrSzUPg,2016-11-05 00:22:32
1360053,NV6zZPb5OGVpyX4JrSzUPg,2016-11-05 00:23:42
1360054,NV6zZPb5OGVpyX4JrSzUPg,2016-11-23 18:38:03
1360055,NV6zZPb5OGVpyX4JrSzUPg,2016-12-04 02:23:20
1360056,NV6zZPb5OGVpyX4JrSzUPg,2016-12-04 03:23:29
1360057,NV6zZPb5OGVpyX4JrSzUPg,2016-12-09 23:00:51
1360058,NV6zZPb5OGVpyX4JrSzUPg,2017-01-16 17:18:17
1360059,NV6zZPb5OGVpyX4JrSzUPg,2017-01-20 00:48:42
1360060,NV6zZPb5OGVpyX4JrSzUPg,2017-01-21 02:28:49
1360061,NV6zZPb5OGVpyX4JrSzUPg,2017-01-21 03:28:53
1360062,NV6zZPb5OGVpyX4JrSzUPg,2017-01-24 23:20:49
1360063,NV6zZPb5OGVpyX4JrSzUPg,2017-01-28 01:54:58
1360064,NV6zZPb5OGVpyX4JrSzUPg,2017-02-04 01:18:56
1360065,NV6zZPb5OGVpyX4JrSzUPg,2017-02-07 23:48:59
1360066,NV6zZPb5OGVpyX4JrSzUPg,2017-02-15 01:24:11
1360067,NV6zZPb5OGVpyX4JrSzUPg,2017-02-15 23:42:42
1360068,NV6zZPb5OGVpyX4JrSzUPg,2017-02-15 23:42:56
1360069,NV6zZPb5OGVpyX4JrSzUPg,2017-02-23 22:42:09
1360070,NV6zZPb5OGVpyX4JrSzUPg,2017-02-23 22:51:49
1360071,NV6zZPb5OGVpyX4JrSzUPg,2017-02-25 02:59:33
1360072,NV6zZPb5OGVpyX4JrSzUPg,2017-03-02 20:09:57
1360073,NV6zZPb5OGVpyX4JrSzUPg,2017-03-05 03:00:31
1360074,NV6zZPb5OGVpyX4JrSzUPg,2017-03-09 01:35:25
1360075,NV6zZPb5OGVpyX4JrSzUPg,2017-03-26 00:43:56
1360076,NV6zZPb5OGVpyX4JrSzUPg,2017-03-26 00:47:20
1360077,NV6zZPb5OGVpyX4JrSzUPg,2017-04-05 01:15:53
1360078,NV6zZPb5OGVpyX4JrSzUPg,2017-04-13 23:40:43
1360079,NV6zZPb5OGVpyX4JrSzUPg,2017-04-15 00:36:57
1360080,NV6zZPb5OGVpyX4JrSzUPg,2017-04-18 22:38:07
1360081,NV6zZPb5OGVpyX4JrSzUPg,2017-04-20 22:24:38
1360082,NV6zZPb5OGVpyX4JrSzUPg,2017-04-21 00:52:02
1360083,NV6zZPb5OGVpyX4JrSzUPg,2017-04-21 23:23:30
1360084,NV6zZPb5OGVpyX4JrSzUPg,2017-04-22 22:31:52
1360085,NV6zZPb5OGVpyX4JrSzUPg,2017-05-15 23:32:18
1360086,NV6zZPb5OGVpyX4JrSzUPg,2017-05-27 00:15:10
1360087,NV6zZPb5OGVpyX4JrSzUPg,2017-06-08 03:02:13
1360088,NV6zZPb5OGVpyX4JrSzUPg,2017-06-10 01:39:24
1360089,NV6zZPb5OGVpyX4JrSzUPg,2017-06-16 18:41:48
1360090,NV6zZPb5OGVpyX4JrSzUPg,2017-06-23 17:26:26
1360091,NV6zZPb5OGVpyX4JrSzUPg,2017-06-26 23:47:45
1360092,NV6zZPb5OGVpyX4JrSzUPg,2017-07-13 23:08:42
1360093,NV6zZPb5OGVpyX4JrSzUPg,2017-07-20 23:15:40
1360094,NV6zZPb5OGVpyX4JrSzUPg,2017-07-25 01:13:11
1360095,NV6zZPb5OGVpyX4JrSzUPg,2017-07-26 01:35:53
1360096,NV6zZPb5OGVpyX4JrSzUPg,2017-07-27 23:01:16
1360097,NV6zZPb5OGVpyX4JrSzUPg,2017-07-29 01:22:27
1360098,NV6zZPb5OGVpyX4JrSzUPg,2017-08-11 23:12:48
1360099,NV6zZPb5OGVpyX4JrSzUPg,2017-08-12 04:09:02
1360100,NV6zZPb5OGVpyX4JrSzUPg,2017-08-15 18:52:01
1360101,NV6zZPb5OGVpyX4JrSzUPg,2017-08-16 00:41:21
1360102,NV6zZPb5OGVpyX4JrSzUPg,2017-09-03 00:57:57
1360103,NV6zZPb5OGVpyX4JrSzUPg,2017-09-16 23:24:41
1360104,NV6zZPb5OGVpyX4JrSzUPg,2017-09-18 23:34:55
1360105,NV6zZPb5OGVpyX4JrSzUPg,2017-09-19 18:16:50
1360106,NV6zZPb5OGVpyX4JrSzUPg,2017-10-10 00:24:07
1360107,NV6zZPb5OGVpyX4JrSzUPg,2017-10-15 01:26:43
1360108,NV6zZPb5OGVpyX4JrSzUPg,2017-10-25 22:25:44
1360109,NV6zZPb5OGVpyX4JrSzUPg,2017-11-02 00:22:44
1360110,NV6zZPb5OGVpyX4JrSzUPg,2017-11-21 00:35:31
1360111,NV6zZPb5OGVpyX4JrSzUPg,2017-12-27 19:28:19
1360112,NV6zZPb5OGVpyX4JrSzUPg,2017-12-29 00:41:52
1360113,NV6zZPb5OGVpyX4JrSzUPg,2018-01-25 01:48:05
1360114,NV6zZPb5OGVpyX4JrSzUPg,2018-01-28 05:56:14
1360115,NV6zZPb5OGVpyX4JrSzUPg,2018-02-03 02:59:54
1360116,NV6zZPb5OGVpyX4JrSzUPg,2018-02-15 00:53:23
1360117,NV6zZPb5OGVpyX4JrSzUPg,2018-02-18 01:18:19
1360118,NV6zZPb5OGVpyX4JrSzUPg,2018-02-21 18:18:59
1360119,NV6zZPb5OGVpyX4JrSzUPg,2018-02-27 01:16:16
1360120,NV6zZPb5OGVpyX4JrSzUPg,2018-02-28 00:33:07
1360121,NV6zZPb5OGVpyX4JrSzUPg,2018-03-09 23:46:15
1360122,NV6zZPb5OGVpyX4JrSzUPg,2018-03-20 23:16:11
1360123,NV6zZPb5OGVpyX4JrSzUPg,2018-03-26 22:41:40
1360124,NV6zZPb5OGVpyX4JrSzUPg,2018-03-29 23:20:03
1360125,NV6zZPb5OGVpyX4JrSzUPg,2018-03-29 23:58:03
1360126,NV6zZPb5OGVpyX4JrSzUPg,2018-04-14 00:37:31
1360127,NV6zZPb5OGVpyX4JrSzUPg,2018-04-29 02:05:21
1360128,NV6zZPb5OGVpyX4JrSzUPg,2018-05-16 00:54:12
1360129,NV6zZPb5OGVpyX4JrSzUPg,2018-06-15 00:16:57
1365279,Nemb9iLSuFgHsU6Rv8Y1Tg,2012-03-22 17:10:11
1365280,Nemb9iLSuFgHsU6Rv8Y1Tg,2013-07-17 16:51:08
1365281,Nemb9iLSuFgHsU6Rv8Y1Tg,2013-07-24 20:10:46
1365282,Nemb9iLSuFgHsU6Rv8Y1Tg,2013-08-08 23:03:38
1365283,Nemb9iLSuFgHsU6Rv8Y1Tg,2014-07-30 23:35:42
1365284,Nemb9iLSuFgHsU6Rv8Y1Tg,2015-07-09 18:57:20
1365285,Nemb9iLSuFgHsU6Rv8Y1Tg,2015-07-17 20:01:46
1365286,Nemb9iLSuFgHsU6Rv8Y1Tg,2019-12-01 14:54:14
1370041,Nj7KMzoaGQ-MTAtqToMCLQ,2012-01-16 17:57:52
1370042,Nj7KMzoaGQ-MTAtqToMCLQ,2012-04-06 17:33:35
1370043,Nj7KMzoaGQ-MTAtqToMCLQ,2012-04-19 16:55:30
1370044,Nj7KMzoaGQ-MTAtqToMCLQ,2012-08-07 16:21:08
1370045,Nj7KMzoaGQ-MTAtqToMCLQ,2012-08-09 14:56:28
1370046,Nj7KMzoaGQ-MTAtqToMCLQ,2012-09-18 19:15:05
1370047,Nj7KMzoaGQ-MTAtqToMCLQ,2012-10-15 16:50:45
1370048,Nj7KMzoaGQ-MTAtqToMCLQ,2012-11-07 15:22:01
1370049,Nj7KMzoaGQ-MTAtqToMCLQ,2012-11-15 19:54:53
1370050,Nj7KMzoaGQ-MTAtqToMCLQ,2012-12-04 17:42:36
1370051,Nj7KMzoaGQ-MTAtqToMCLQ,2012-12-20 18:16:20
1370052,Nj7KMzoaGQ-MTAtqToMCLQ,2013-01-03 17:26:26
1370053,Nj7KMzoaGQ-MTAtqToMCLQ,2013-01-18 21:25:20
1370054,Nj7KMzoaGQ-MTAtqToMCLQ,2013-03-26 17:34:05
1370055,Nj7KMzoaGQ-MTAtqToMCLQ,2016-04-04 22:06:59
1370056,Nj7KMzoaGQ-MTAtqToMCLQ,2016-05-26 00:44:08
1370057,Nj7KMzoaGQ-MTAtqToMCLQ,2017-09-06 21:17:40
1370058,Nj7KMzoaGQ-MTAtqToMCLQ,2019-09-05 20:12:08
1377838,Nrb3X7A1VBYo8UXiV-vRzA,2011-05-28 23:26:43
1377839,Nrb3X7A1VBYo8UXiV-vRzA,2012-01-08 21:03:17
1377840,Nrb3X7A1VBYo8UXiV-vRzA,2012-01-08 23:14:48
1377841,Nrb3X7A1VBYo8UXiV-vRzA,2012-01-08 23:15:17
1377842,Nrb3X7A1VBYo8UXiV-vRzA,2012-07-14 23:27:30
1377843,Nrb3X7A1VBYo8UXiV-vRzA,2012-07-19 23:25:36
1377844,Nrb3X7A1VBYo8UXiV-vRzA,2012-08-05 19:47:26
1377845,Nrb3X7A1VBYo8UXiV-vRzA,2012-08-11 20:00:28
1377846,Nrb3X7A1VBYo8UXiV-vRzA,2012-08-12 19:59:10
1377847,Nrb3X7A1VBYo8UXiV-vRzA,2012-08-16 23:26:07
1377848,Nrb3X7A1VBYo8UXiV-vRzA,2012-08-23 23:27:56
1377849,Nrb3X7A1VBYo8UXiV-vRzA,2012-09-15 00:53:54
1377850,Nrb3X7A1VBYo8UXiV-vRzA,2012-09-23 22:03:32
1377851,Nrb3X7A1VBYo8UXiV-vRzA,2012-09-29 23:52:11
1377852,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-01 17:49:20
1377853,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-11 19:53:17
1377854,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-16 00:24:41
1377855,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-17 18:50:00
1377856,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-19 00:57:14
1377857,Nrb3X7A1VBYo8UXiV-vRzA,2012-11-25 02:07:34
1377858,Nrb3X7A1VBYo8UXiV-vRzA,2013-01-10 21:51:12
1377859,Nrb3X7A1VBYo8UXiV-vRzA,2013-01-12 02:02:20
1377860,Nrb3X7A1VBYo8UXiV-vRzA,2013-02-18 17:37:32
1377861,Nrb3X7A1VBYo8UXiV-vRzA,2013-03-07 14:44:05
1377862,Nrb3X7A1VBYo8UXiV-vRzA,2013-03-08 00:54:59
1377863,Nrb3X7A1VBYo8UXiV-vRzA,2013-11-24 21:46:06
1377864,Nrb3X7A1VBYo8UXiV-vRzA,2013-12-21 00:45:38
1377865,Nrb3X7A1VBYo8UXiV-vRzA,2013-12-22 01:05:35
1377866,Nrb3X7A1VBYo8UXiV-vRzA,2014-02-16 01:38:44
1377867,Nrb3X7A1VBYo8UXiV-vRzA,2014-03-08 00:36:13
1377868,Nrb3X7A1VBYo8UXiV-vRzA,2014-04-06 03:50:27
1377869,Nrb3X7A1VBYo8UXiV-vRzA,2014-05-04 18:51:46
1377870,Nrb3X7A1VBYo8UXiV-vRzA,2014-09-06 23:25:33
1377871,Nrb3X7A1VBYo8UXiV-vRzA,2014-10-14 17:13:19
1377872,Nrb3X7A1VBYo8UXiV-vRzA,2014-10-25 23:57:36
1377873,Nrb3X7A1VBYo8UXiV-vRzA,2014-11-09 01:46:27
1377874,Nrb3X7A1VBYo8UXiV-vRzA,2015-02-15 02:00:27
1377875,Nrb3X7A1VBYo8UXiV-vRzA,2015-03-20 22:56:31
1377876,Nrb3X7A1VBYo8UXiV-vRzA,2015-04-19 01:00:50
1377877,Nrb3X7A1VBYo8UXiV-vRzA,2015-04-23 16:21:30
1377878,Nrb3X7A1VBYo8UXiV-vRzA,2015-07-12 00:59:49
1377879,Nrb3X7A1VBYo8UXiV-vRzA,2015-07-12 01:00:35
1377880,Nrb3X7A1VBYo8UXiV-vRzA,2015-09-06 18:11:43
1377881,Nrb3X7A1VBYo8UXiV-vRzA,2015-09-13 23:47:37
1377882,Nrb3X7A1VBYo8UXiV-vRzA,2015-10-11 01:40:50
1377883,Nrb3X7A1VBYo8UXiV-vRzA,2015-11-06 01:31:53
1377884,Nrb3X7A1VBYo8UXiV-vRzA,2015-11-07 01:34:56
1377885,Nrb3X7A1VBYo8UXiV-vRzA,2015-11-07 01:38:51
1377886,Nrb3X7A1VBYo8UXiV-vRzA,2015-11-28 02:42:22
1377887,Nrb3X7A1VBYo8UXiV-vRzA,2015-12-10 15:20:23
1377888,Nrb3X7A1VBYo8UXiV-vRzA,2015-12-20 00:23:01
1377889,Nrb3X7A1VBYo8UXiV-vRzA,2015-12-20 00:34:00
1377890,Nrb3X7A1VBYo8UXiV-vRzA,2016-03-12 00:19:39
1377891,Nrb3X7A1VBYo8UXiV-vRzA,2016-05-07 00:50:55
1377892,Nrb3X7A1VBYo8UXiV-vRzA,2016-10-05 00:49:16
1377893,Nrb3X7A1VBYo8UXiV-vRzA,2016-10-06 22:53:12
1377894,Nrb3X7A1VBYo8UXiV-vRzA,2016-11-30 00:50:18
1377895,Nrb3X7A1VBYo8UXiV-vRzA,2016-12-16 01:09:59
1377896,Nrb3X7A1VBYo8UXiV-vRzA,2017-06-25 00:41:45
1377897,Nrb3X7A1VBYo8UXiV-vRzA,2018-10-27 23:40:02
1377898,Nrb3X7A1VBYo8UXiV-vRzA,2019-07-23 23:42:34
1377899,Nrb3X7A1VBYo8UXiV-vRzA,2019-07-23 23:57:08
1377900,Nrb3X7A1VBYo8UXiV-vRzA,2019-10-18 03:22:49
1377901,Nrb3X7A1VBYo8UXiV-vRzA,2020-02-29 01:38:35
1377948,Ns3N6sXLtB1w2oLssJKXtw,2014-10-03 02:48:56
1377949,Ns3N6sXLtB1w2oLssJKXtw,2015-01-26 22:58:42
1377950,Ns3N6sXLtB1w2oLssJKXtw,2015-03-31 21:41:37
1377951,Ns3N6sXLtB1w2oLssJKXtw,2016-02-23 23:48:31
1377952,Ns3N6sXLtB1w2oLssJKXtw,2016-05-09 22:46:57
1377953,Ns3N6sXLtB1w2oLssJKXtw,2016-07-17 19:10:47
1377954,Ns3N6sXLtB1w2oLssJKXtw,2017-02-15 21:12:08
1377955,Ns3N6sXLtB1w2oLssJKXtw,2017-09-01 19:04:22
1377956,Ns3N6sXLtB1w2oLssJKXtw,2017-09-01 19:04:40
1377957,Ns3N6sXLtB1w2oLssJKXtw,2017-12-14 23:34:08
1377958,Ns3N6sXLtB1w2oLssJKXtw,2018-11-01 18:08:58
1387623,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:30:55
1387624,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:31:50
1387625,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:32:31
1387626,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:37:31
1387627,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:43:33
1387628,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 21:44:07
1387629,O3JyUZS0wzsApHJ1h10Ndg,2013-04-11 22:13:01
1387630,O3JyUZS0wzsApHJ1h10Ndg,2013-04-12 00:12:36
1387631,O3JyUZS0wzsApHJ1h10Ndg,2013-04-17 23:33:46
1387632,O3JyUZS0wzsApHJ1h10Ndg,2013-04-17 23:48:07
1387633,O3JyUZS0wzsApHJ1h10Ndg,2013-05-16 23:40:58
1387634,O3JyUZS0wzsApHJ1h10Ndg,2013-05-16 23:57:05
1387635,O3JyUZS0wzsApHJ1h10Ndg,2013-05-30 00:05:34
1387636,O3JyUZS0wzsApHJ1h10Ndg,2013-06-02 00:31:30
1387637,O3JyUZS0wzsApHJ1h10Ndg,2013-06-09 16:04:08
1387638,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 21:49:34
1387639,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 21:49:48
1387640,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 22:03:46
1387641,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 22:10:40
1387642,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 22:20:47
1387643,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 22:21:02
1387644,O3JyUZS0wzsApHJ1h10Ndg,2013-06-10 22:45:37
1387645,O3JyUZS0wzsApHJ1h10Ndg,2013-06-30 00:00:47
1387646,O3JyUZS0wzsApHJ1h10Ndg,2013-07-26 23:58:33
1387647,O3JyUZS0wzsApHJ1h10Ndg,2013-07-27 23:53:01
1387648,O3JyUZS0wzsApHJ1h10Ndg,2013-08-30 23:49:35
1387649,O3JyUZS0wzsApHJ1h10Ndg,2013-10-24 21:39:59
1387650,O3JyUZS0wzsApHJ1h10Ndg,2013-11-03 20:05:57
1387651,O3JyUZS0wzsApHJ1h10Ndg,2013-11-03 21:58:48
1387652,O3JyUZS0wzsApHJ1h10Ndg,2014-04-04 23:48:04
1387653,O3JyUZS0wzsApHJ1h10Ndg,2014-04-10 18:48:42
